Progeny;TreeNb;Treatment;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;PetioleLength;PetioleFW;PetSampleFW;PetSampleDW;PetioleWaterContent;PetioleDW;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafletWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
83;D4;Control;-46;;05/11/08;;21/08/10;;12/12/09;01/07/09;F;;;;;;;;;;;;;;;;;;;;;24460,00;10551,00;1600,00;186,00;22,40;0,88;192,70;5000,00;118,00;44,00;0,63;1864,40;117,00;360,00;35,00;4,60;0,87;47,30;1804,00;17500,00;196,00;94,60;0,50;8446,40;130,00;76,30;29,00;18,30
83;D4;Control;-47;;19/11/08;;;;16/01/10;29/07/09;F;;;;;;;;;;;;;;;;;;;;;20300,00;8308,00;1320,00;126,00;18,10;0,86;189,60;5620,00;68,00;24,80;0,64;2049,60;276,00;460,00;34,00;4,90;0,86;66,30;1930,00;12900,00;196,00;91,20;0,50;6002,40;113,00;77,20;23,00;14,00
83;D4;Control;-48;;03/12/08;18/12/10;;;13/02/10;27/08/09;F;127,00;4850,00;220,60;63,60;0,71;1398,30;608,00;6250,00;198,60;52,20;0,74;1642,70;189,00;192,00;381,00;4150,00;168,30;75,60;0,55;1864,20;12560,00;6488,00;1140,00;94,00;12,30;0,87;149,20;4200,00;59,00;23,90;0,59;1701,40;340,00;380,00;32,00;5,10;0,84;60,60;1125,00;6840,00;146,00;97,70;0,30;4577,20;123,00;83,70;23,00;14,00
83;D4;Control;-49;;17/12/08;;21/08/10;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-50;;14/01/09;04/12/10;;;;;A;139,00;5250,00;221,80;71,30;0,68;1687,70;605,00;6100,00;200,60;93,00;0,54;2828,00;188,00;186,00;374,00;3900,00;184,50;98,10;0,47;2073,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-51;;28/01/09;09/09/11;27/08/11;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-52;;12/02/09;09/10/10;;;;;A;138,00;5760,00;180,70;78,50;0,57;2502,30;610,00;6380,00;215,00;90,00;0,58;2670,70;192,00;195,00;387,00;3780,00;174,40;80,20;0,54;1738,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-53;;25/02/09;15/10/10;;;;;A;149,00;5900,00;191,60;102,90;0,46;3168,60;594,00;5780,00;199,50;122,10;0,39;3537,50;177,00;189,00;366,00;3400,00;183,20;105,40;0,42;1956,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-54;;25/03/09;;;;;08/04/10;M;133,00;5700,00;261,60;119,80;0,54;2610,30;581,00;5720,00;251,80;151,20;0,40;3434,70;182,00;192,00;374,00;3280,00;228,60;135,30;0,41;1941,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-55;;08/04/09;06/11/10;;;;08/04/10;M;131,00;5730,00;208,90;57,30;0,73;1571,70;592,00;6310,00;223,70;84,30;0,62;2377,90;197,00;191,00;388,00;441,00;208,30;106,00;0,49;224,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-56;;22/04/09;19/11/10;;;;06/05/10;M;136,00;5420,00;167,40;57,30;0,66;1855,20;581,00;5300,00;1830,00;53,20;0,97;154,10;194,00;190,00;384,00;5440,00;212,90;99,30;0,53;2537,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-57;;06/05/09;;;;09/10/10;06/05/10;F;133,00;5300,00;206,50;115,00;0,44;2951,60;439,00;5400,00;219,50;141,60;0,35;3483,60;138,00;134,00;272,00;2500,00;216,10;143,80;0,33;1663,60;27010,00;14092,00;1380,00;216,00;68,00;0,69;434,40;5820,00;213,00;90,20;0,58;2464,60;1015,00;1270,00;44,00;8,20;0,81;236,70;1995,00;18540,00;144,00;85,10;0,40;10956,60;104,00;54,10;40,00;31,00
83;D4;Control;-58;;03/06/09;;;;15/10/10;06/05/10;F;130,00;5500,00;219,20;81,40;0,63;2042,40;596,00;6250,00;212,50;66,90;0,69;1967,60;189,00;184,00;373,00;4650,00;231,70;131,50;0,43;2639,10;28150,00;17345,00;1320,00;210,00;134,40;0,36;844,80;5710,00;209,00;134,60;0,36;3677,30;652,00;900,00;42,00;24,30;0,42;520,70;2062,00;20220,00;143,00;87,00;0,40;12301,70;102,00;54,60;41,00;32,40
83;D4;Control;-59;;17/06/09;09/09/11;27/08/11;;22/10/10;20/05/10;F;;;;;;;;;;;;;;;;;;;;;26600,00;14608,00;1300,00;223,00;121,70;0,45;709,50;5590,00;230,00;104,20;0,55;2532,50;661,00;1070,00;36,00;13,00;0,64;386,40;1900,00;18640,00;146,00;86,00;0,40;10979,70;103,00;53,50;43,00;32,50
83;D4;Control;-60;;15/07/09;07/01/11;;;06/11/10;20/05/10;F;123,00;5500,00;171,50;60,40;0,65;1937,00;600,00;6200,00;180,90;93,00;0,49;3187,40;190,00;196,00;386,00;3800,00;225,30;98,50;0,56;1661,30;28110,00;14698,00;1800,00;242,00;102,10;0,58;759,40;5880,00;213,00;91,40;0,57;2523,20;692,00;820,00;44,00;11,50;0,74;214,30;2370,00;19610,00;125,00;71,40;0,40;11201,20;84,00;41,50;41,00;29,90
83;D4;Control;-61;;29/07/09;18/12/10;;;19/11/10;20/05/10;F;131,00;5050,00;193,00;43,70;0,77;1143,40;604,00;6200,00;219,00;63,40;0,71;1794,90;190,00;186,00;376,00;3700,00;185,60;75,90;0,59;1513,10;26600,00;14365,00;1360,00;220,00;86,00;0,61;531,60;4790,00;220,00;96,40;0,56;2098,90;383,00;540,00;40,00;12,30;0,69;166,10;2171,00;19910,00;132,00;76,70;0,40;11568,90;91,00;45,90;41,00;30,80
83;D4;Control;-62;;22/10/09;24/12/10;;;03/12/10;17/06/10;F;139,00;6000,00;195,20;69,10;0,65;2124,00;600,00;5800,00;209,10;65,40;0,69;1814,10;192,00;195,00;387,00;3700,00;246,20;125,90;0,49;1892,10;21910,00;13630,00;1530,00;206,00;102,20;0,50;759,10;4870,00;204,00;129,70;0,36;3096,30;360,00;510,00;39,00;23,90;0,39;312,50;1350,00;15000,00;172,00;108,50;0,40;9462,20;128,00;72,80;44,00;35,70
83;D4;Control;-63;;19/11/09;30/06/11;;;04/12/10;01/07/10;F;137,00;4000,00;204,80;80,40;0,61;1570,30;600,00;5300,00;206,70;79,80;0,61;2046,20;194,00;193,00;387,00;3400,00;235,50;107,80;0,54;1556,30;24870,00;12273,00;1660,00;215,10;41,30;0,81;318,70;5340,00;215,60;73,50;0,66;1820,50;497,00;530,00;29,40;4,40;0,85;79,30;2293,00;17340,00;117,00;67,90;0,40;10054,50;82,60;40,70;34,50;27,20
83;D4;Control;-64;;19/11/09;28/01/11;;;24/12/10;15/07/10;F;114,00;4150,00;193,70;62,30;0,68;1334,80;593,00;5350,00;200,10;65,00;0,68;1737,90;194,00;200,00;394,00;3450,00;232,90;128,20;0,45;1899,10;22620,00;14154,00;1420,00;190,90;52,80;0,72;392,80;5230,00;238,00;123,00;0,48;2702,90;200,00;360,00;47,10;10,30;0,78;78,70;1850,00;15610,00;124,00;87,50;0,30;10979,70;101,50;68,80;22,90;18,70
83;D4;Control;-65;;03/12/09;09/09/11;;;;;A;127,00;4550,00;226,60;68,20;0,70;1369,40;595,00;4950,00;199,10;63,80;0,68;1586,20;190,00;194,00;384,00;3300,00;210,00;105,80;0,50;1662,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-66;;17/12/09;20/05/11;;;;;A;134,00;5200,00;236,90;56,80;0,76;1246,80;588,00;4900,00;255,20;72,90;0,71;1399,70;190,00;189,00;379,00;3500,00;211,20;99,00;0,53;1640,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-67;;31/12/09;;;;;08/09/10;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-68;;14/01/10;09/09/11;;;;07/10/10;M;112,00;3250,00;276,70;171,60;0,38;2015,50;580,00;4550,00;305,50;186,70;0,39;2780,60;180,00;186,00;366,00;2950,00;235,10;160,70;0,32;2016,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-69;;28/01/10;18/03/11;;;18/03/11;07/10/10;F;129,00;4700,00;200,20;62,00;0,69;1455,50;580,00;4800,00;248,30;115,60;0,53;2234,70;194,00;183,00;377,00;2900,00;196,00;119,30;0,39;1765,20;17420,00;11955,00;1400,00;223,00;147,00;0,34;922,90;3650,00;250,00;188,30;0,25;2749,20;320,00;280,00;29,00;9,90;0,66;95,60;1670,00;12090,00;127,00;86,00;0,30;8186,90;103,00;67,20;24,00;18,80
83;D4;Control;-70;;25/02/10;;;;23/04/11;04/11/10;F;;;;;;;;;;;;;;;;;;;;;18750,00;10567,00;1430,00;223,00;70,30;0,68;450,80;3840,00;200,00;66,90;0,67;1284,50;170,00;160,00;30,00;4,20;0,86;22,40;1460,00;13320,00;132,00;87,00;0,30;8809,40;102,00;66,40;30,00;20,90
83;D4;Control;-71;;10/03/10;13/05/11;;;20/05/11;02/12/10;F;;;;;;;601,00;5100,00;173,70;52,10;0,70;1529,70;190,00;194,00;384,00;2850,00;189,70;90,10;0,53;1353,60;16760,00;9789,00;1500,00;221,00;35,80;0,84;243,00;1460,00;220,00;80,60;0,63;534,90;635,00;780,00;38,00;6,50;0,83;133,40;1404,00;13020,00;132,00;90,00;0,30;8877,30;107,00;68,20;25,00;21,80
83;D4;Control;-72;;25/03/10;;;;;;A
83;D4;Control;-73;;22/04/10;;;;;;A
83;D4;Control;-74;;06/05/10;;;;;;A
83;D4;Control;-75;;03/06/10;;;;;04/05/11;M
83;D4;Control;-76;;17/06/10;;;;;04/05/11;M
83;D4;Control;-77;;01/07/10;;;;;19/05/11;M
83;D4;Control;-78;;15/07/10;;;;;19/05/11;M
83;D4;Control;-79;;29/07/10;;;;;01/06/11;F
83;D4;Control;-80;;26/08/10;;;;;01/06/11;F
83;D4;Control;-81;;23/09/10;;;;;30/06/11;F
83;D4;Control;-82;;07/10/10;;;;;18/07/11;F
83;D4;Control;-83;;04/11/10;;;;;10/08/11;M
83;D4;Control;-84;;19/11/10;;;;;27/08/11;M
83;D4;Control;-85;;16/12/10;;;;;27/08/11;M
83;D4;Control;-86;;13/01/11;;;;;28/09/11;M
83;D4;Control;-87;;27/01/11;;;;;15/10/11;M
83;D4;Control;-88;;10/02/11;;;;;11/11/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-89;;23/02/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-90;;24/03/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-91;;21/04/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-92;;04/05/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-93;;01/06/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-94;;30/06/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-95;;18/07/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-96;;27/07/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-97;;14/09/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-98;;28/09/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-99;;28/09/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-100;;26/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D4;Control;-101;;11/11/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;38;harvest;;18/08/06;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;33;harvest;;18/08/06;;;18/08/06;;A;156,00;5340,00;120,40;35,70;0,70;1583,40;627,00;4325,00;111,70;36,80;0,67;1424,90;183,00;188,00;371,00;3020,00;182,90;79,60;0,56;1314,30;17725,00;10141,00;1175,00;85,80;12,80;0,85;175,30;3200,00;141,00;52,50;0,63;1191,50;1206,00;1200,00;42,00;5,20;0,88;148,60;1083,00;12150,00;262,70;186,50;0,30;8625,70;209,90;148,90;52,80;37,60
83;D5;Control;31;harvest;;07/07/07;;30/05/07;;;A;135,00;3800,00;156,00;47,20;0,70;1149,70;630,00;4600,00;133,10;43,90;0,67;1517,20;177,00;182,00;359,00;3150,00;286,60;122,20;0,57;1343,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;30;harvest;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;29;harvest;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;28;harvest;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;27;harvest;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;26;harvest;;02/06/07;;;;;A;164,00;5760,00;138,70;34,20;0,75;1420,30;640,00;5150,00;165,90;47,80;0,71;1483,80;192,00;184,00;376,00;2800,00;212,10;84,20;0,60;1111,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;25;harvest;;08/06/07;;;08/06/07;16/08/06;F;132,00;5100,00;136,60;34,30;0,75;1280,60;680,00;3280,00;165,20;48,30;0,71;959,00;182,00;191,00;373,00;3500,00;230,00;100,70;0,56;1532,40;12678,00;6839,00;1100,00;267,50;40,80;0,85;167,80;3100,00;200,70;74,30;0,63;1147,60;520,00;428,00;38,40;4,50;0,88;50,20;1192,00;8050,00;200,90;136,60;0,30;5473,50;162,00;108,00;38,90;28,60
83;D5;Control;24;harvest;;15/06/07;;30/05/07;15/06/07;16/08/06;F;146,00;4450,00;226,20;53,30;0,76;1048,60;615,00;5500,00;171,10;41,30;0,76;1327,60;168,00;160,00;328,00;3100,00;271,50;103,80;0,62;1185,20;15350,00;7781,00;1100,00;253,10;38,10;0,85;165,60;2950,00;230,60;63,50;0,72;812,30;1100,00;1300,00;36,60;4,00;0,89;142,10;867,00;10000,00;257,30;171,40;0,30;6661,50;211,50;137,80;45,80;33,60
83;D5;Control;23;harvest;;07/07/07;;;;;A;176,00;5800,00;178,20;52,90;0,70;1721,80;653,00;5100,00;154,30;48,30;0,69;1596,40;184,00;192,00;376,00;3450,00;267,30;118,20;0,56;1525,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;22;harvest;;07/07/07;;;;;A;178,00;5500,00;149,80;44,70;0,70;1641,20;670,00;4900,00;174,70;55,30;0,68;1551,10;187,00;166,00;353,00;3200,00;255,30;110,50;0,57;1385,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;21;harvest;;;;10/08/06;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;20;harvest;;27/07/07;;26/07/07;;;A;170,00;5800,00;153,70;50,20;0,67;1894,30;678,00;4700,00;96,90;32,80;0,66;1590,90;184,00;187,00;371,00;3170,00;182,10;84,60;0,54;1472,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;19;harvest;;03/08/07;;;;;A;162,00;5500,00;157,60;41,50;0,74;1448,30;684,00;5550,00;178,00;56,00;0,69;1746,10;192,00;195,00;387,00;2550,00;273,70;117,50;0,57;1094,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;18;harvest;;02/06/07;;;02/06/07;16/08/06;F;176,00;6050,00;222,50;63,40;0,72;1723,90;690,00;5450,00;156,60;44,30;0,72;1541,70;181,00;185,00;366,00;3400,00;264,10;106,30;0,60;1368,50;12800,00;7394,00;500,00;244,50;35,80;0,85;73,20;2600,00;160,30;50,10;0,69;812,60;87,00;200,00;43,40;5,80;0,87;26,70;958,00;9500,00;282,60;192,80;0,30;6481,20;218,90;145,40;63,70;47,40
83;D5;Control;17;harvest;;08/06/07;;;;;A;125,00;5150,00;180,10;44,10;0,76;1261,00;690,00;3200,00;146,10;44,00;0,70;963,70;193,00;195,00;388,00;3250,00;254,40;109,40;0,57;1397,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;16;harvest;;12/09/06;;10/08/06;;;A;137,00;;162,30;40,10;0,75;;690,00;5130,00;124,50;36,60;0,71;1508,10;152,00;172,00;324,00;3180,00;379,10;153,60;0,59;1288,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;15;harvest;;;23/04/07;09/01/07;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;14;harvest;;07/07/07;;09/03/07;07/07/07;10/01/07;F;147,00;4900,00;173,00;49,90;0,71;1413,40;680,00;4800,00;168,80;52,20;0,69;1484,40;182,00;176,00;358,00;3320,00;268,30;116,60;0,57;1442,80;22760,00;12720,00;1900,00;224,60;34,00;0,85;287,60;4600,00;207,10;71,50;0,65;1588,10;641,00;760,00;46,70;6,30;0,87;102,50;1331,00;15500,00;241,70;167,50;0,30;10741,60;198,80;135,70;42,90;31,80
83;D5;Control;13;harvest;;;11/07/07;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;12;harvest;;20/07/07;23/03/07;07/05/07;20/07/07;09/03/07;F;;;;;;;;;;;;;;;;;;;;;18700,00;10358,00;1100,00;194,00;28,80;0,85;163,30;3150,00;129,00;43,90;0,66;1072,00;1046,00;1550,00;26,20;3,10;0,88;183,40;1050,00;12900,00;253,70;175,80;0,30;8939,00;206,80;140,80;46,90;35,00
83;D5;Control;11;harvest;;03/08/07;;09/03/07;03/08/07;25/01/07;F;144,00;5400,00;139,20;36,80;0,74;1427,60;641,00;5000,00;133,40;39,40;0,70;1476,80;179,00;184,00;363,00;2850,00;213,20;89,80;0,58;1200,40;21550,00;12390,00;1200,00;184,30;27,40;0,85;178,40;3650,00;156,40;48,40;0,69;1129,50;448,00;1000,00;46,20;5,50;0,88;119,00;1662,00;15700,00;243,60;170,10;0,30;10962,90;200,10;137,40;43,50;32,70
83;D5;Control;10;harvest;;03/01/08;;05/09/07;07/07/07;15/02/07;F;171,00;4950,00;189,90;45,90;0,76;1196,40;626,00;4400,00;163,30;43,20;0,74;1164,00;180,00;170,00;350,00;3200,00;147,90;63,60;0,57;1376,10;13760,00;6887,00;1000,00;204,20;33,70;0,83;165,00;3500,00;193,80;59,50;0,69;1074,60;1125,00;1200,00;27,80;3,40;0,88;146,80;828,00;8060,00;223,90;152,80;0,30;5500,50;179,40;121,70;44,50;31,10
83;D5;Control;9;harvest;;;09/04/07;15/02/07;;16/05/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;8;harvest;;26/06/08;;;;23/04/07;M;;;;;;;568,00;4050,00;116,60;37,70;0,68;1309,50;166,00;169,00;335,00;1550,00;135,10;55,00;0,59;631,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;7;harvest;;16/11/07;;;;16/05/07;M;147,00;5500,00;170,10;45,80;0,73;1480,90;620,00;4750,00;156,20;45,80;0,71;1392,80;144,00;140,00;284,00;3200,00;141,60;60,00;0,58;1355,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;6;harvest;;30/11/07;;;;30/05/07;M;148,00;4350,00;156,50;50,60;0,68;1406,50;620,00;4700,00;123,40;35,50;0,71;1352,10;186,00;184,00;370,00;3200,00;136,20;59,80;0,56;1405,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;5;harvest;;30/11/07;;22/08/07;;30/05/07;M;145,00;4400,00;151,00;43,10;0,71;1255,90;654,00;5000,00;100,30;29,50;0,71;1470,60;186,00;182,00;368,00;3350,00;129,10;58,20;0,55;1510,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;4;harvest;;;;26/07/07;;28/06/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;3;harvest;;03/01/08;;;04/01/08;07/05/07;F;159,00;5100,00;145,80;32,00;0,78;1119,30;635,00;4700,00;154,10;39,10;0,75;1192,50;194,00;196,00;390,00;3000,00;146,40;61,50;0,58;1260,20;21250,00;11780,00;1400,00;233,70;34,70;0,85;207,90;3650,00;193,40;64,40;0,67;1215,40;477,00;600,00;60,20;8,00;0,87;79,70;1335,00;15600,00;156,80;103,30;0,30;10277,30;116,50;74,50;40,30;28,80
83;D5;Control;2;harvest;;03/01/08;;;16/11/07;26/07/07;F;157,00;5400,00;220,90;47,00;0,79;1148,90;620,00;4900,00;178,80;42,20;0,76;1156,50;194,00;191,00;385,00;3100,00;183,20;77,80;0,58;1316,50;19200,00;9856,00;1100,00;213,70;33,20;0,84;170,90;5000,00;176,40;54,70;0,69;1550,50;434,00;500,00;42,70;5,70;0,87;66,70;1104,00;12600,00;188,20;120,50;0,40;8067,50;141,80;86,10;46,40;34,40
83;D5;Control;1;harvest;;11/01/08;;;30/11/07;26/07/07;F;149,00;5300,00;197,10;48,80;0,75;1312,20;750,00;5450,00;155,60;43,20;0,72;1513,10;180,00;196,00;376,00;3000,00;166,00;70,00;0,58;1265,10;14850,00;7843,00;1150,00;324,60;43,80;0,87;155,20;3100,00;216,60;63,40;0,71;907,40;780,00;700,00;24,10;2,40;0,90;69,70;800,00;9900,00;297,40;201,60;0,30;6711,00;251,40;168,00;46,00;33,60
83;D5;Control;-1;harvest;10/08/06;;;;30/11/07;08/08/07;F;;;;;;;;;;;;;;;;;;;;;18800,00;10637,00;1150,00;346,40;49,50;0,86;164,30;3000,00;196,50;62,10;0,68;948,10;493,00;400,00;28,60;3,00;0,90;42,00;1105,00;14250,00;273,80;182,20;0,30;9482,70;227,00;148,00;46,80;34,20
83;D5;Control;-2;harvest;16/08/06;22/03/08;;09/01/08;14/12/07;19/09/07;F;;;;;;;611,00;4300,00;135,70;42,20;0,69;1337,20;186,00;183,00;369,00;2050,00;127,80;60,90;0,52;976,90;16100,00;8845,00;1400,00;240,00;32,70;0,86;190,80;2600,00;145,80;46,40;0,68;827,40;504,00;450,00;78,10;8,60;0,89;49,60;11550,00;11650,00;300,50;200,60;0,30;7777,00;241,40;155,60;59,10;45,00
83;D5;Control;-3;harvest;24/08/06;03/01/08;;;;19/09/07;M;173,00;5500,00;162,50;41,50;0,74;1404,60;630,00;4700,00;151,80;41,80;0,72;1294,20;194,00;188,00;382,00;3050,00;147,30;64,00;0,57;1325,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;-4;harvest;24/09/06;23/09/07;;02/10/07;04/01/08;11/07/07;F;;;;;;;622,00;4500,00;226,50;66,00;0,71;1311,30;188,00;185,00;373,00;3000,00;260,90;106,20;0,59;1221,20;20800,00;11081,00;1550,00;240,60;31,70;0,87;204,20;3650,00;195,20;62,00;0,68;1159,30;526,00;700,00;31,10;3,70;0,88;83,30;1360,00;14900,00;191,00;123,50;0,40;9634,30;150,60;93,80;40,40;29,70
83;D5;Control;-5;harvest;20/10/06;23/09/07;;26/07/07;11/01/08;11/07/07;F;;;;;;;648,00;4700,00;211,30;61,40;0,71;1365,70;196,00;195,00;391,00;3000,00;251,20;102,70;0,59;1226,50;19990,00;11189,00;1900,00;239,10;33,80;0,86;268,60;3000,00;143,00;43,00;0,70;902,10;1324,00;690,00;20,60;2,70;0,87;90,40;1378,00;14400,00;236,00;162,70;0,30;9927,50;192,50;130,40;43,50;32,30
83;D5;Control;-6;;09/01/07;09/12/08;;;;;A;;;;;;;630,00;2900,00;135,20;46,10;0,66;988,80;182,00;188,00;370,00;4100,00;95,40;38,60;0,60;1658,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;-7;;09/01/07;20/09/08;;;;;A;;;;;;;677,00;4940,00;135,20;37,20;0,72;1359,20;188,00;180,00;368,00;2300,00;101,50;38,50;0,62;872,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;-8;harvest;25/01/07;14/06/08;;;;31/10/07;M;;;;;;;670,00;4800,00;153,20;45,30;0,70;1419,30;237,00;229,00;466,00;3000,00;108,80;45,60;0,58;1257,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;-9;;15/02/07;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;-10;harvest;09/03/07;12/07/08;;;;28/11/07;M;;;;;;;623,00;4250,00;131,70;39,90;0,70;1287,60;211,00;201,00;412,00;3000,00;117,00;48,60;0,58;1246,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;-11;;09/03/07;;;;;12/12/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;-12;;09/03/07;;;;;12/12/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;-13;;23/03/07;09/01/09;;;;16/05/08;M;;;;;;;588,00;4200,00;81,50;32,00;0,61;1649,10;182,00;186,00;368,00;2540,00;114,10;32,70;0,71;727,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;D5;Control;-14;;09/04/07;09/01/09;03/12/08;12/06/08;;;A;;;;;;;575,00;4400,00;60,60;17,00;0,72;1234,30;180,00;188,00;368,00;2520,00;61,20;25,80;0,58;1062,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
